,dfx_feature_importance_mean_vs_mutual_info_score_stats,dfx_feature_importance_mean_vs_mutual_info_score_pvalue,dfx_feature_importance_mean_vs_f_score_pvalue_stats,dfx_feature_importance_mean_vs_f_score_pvalue_pvalue,dfx_feature_importance_mean_vs_random_feature_importance_mean_stats,dfx_feature_importance_mean_vs_random_feature_importance_mean_pvalue,dfx_feature_importance_mean_vs_model_feature_importance_mean_stats,dfx_feature_importance_mean_vs_model_feature_importance_mean_pvalue,dfx_feature_importance_mean_vs_permutation_feature_importance_mean_stats,dfx_feature_importance_mean_vs_permutation_feature_importance_mean_pvalue,dfx_feature_importance_mean_vs_shap_feature_importance_mean_stats,dfx_feature_importance_mean_vs_shap_feature_importance_mean_pvalue
ttest,0.0345309874411075,0.9726344855611144,-3.644367572220884,0.0007983474630948281,-9.277438486910818,2.6307868484663146e-11,5.1647898309426745,7.926076398221457e-06,5.584713554796599,2.113503862233945e-06,-0.9093712250263905,0.3688861723070671
pearson,0.9145702172955588,1.6827755275363213e-08,-0.41592922245005104,0.06815404767316686,-0.004988133630995267,0.9833483680888938,0.6487618083138944,0.0019714662384770626,0.9195843528132651,9.9478038781172e-09,0.9223344039076399,7.347950008342096e-09
spearman,0.6637479732796989,0.0014178080315606172,-0.6300751879699248,0.002904950813404307,0.28872180451127816,0.21699266668730374,0.06616541353383458,0.7816639121085741,0.58796992481203,0.0064001708761953924,0.6300751879699248,0.002904950813404307
kendalltau,0.5413168943128549,0.0012676606273372276,-0.4842105263157895,0.0023549443013355514,0.22105263157894736,0.1858830428870908,0.052631578947368425,0.7732194749063225,0.45263157894736844,0.004748309856126978,0.4842105263157895,0.0023549443013355514
