,dfx_feature_importance_vs_random_feature_importance_stats,dfx_feature_importance_vs_random_feature_importance_pvalue,dfx_feature_importance_vs_model_feature_importance_stats,dfx_feature_importance_vs_model_feature_importance_pvalue,dfx_feature_importance_vs_permutation_feature_importance_stats,dfx_feature_importance_vs_permutation_feature_importance_pvalue,dfx_feature_importance_vs_shap_feature_importance_stats,dfx_feature_importance_vs_shap_feature_importance_pvalue
ttest,-8.19775646592372,6.279162899794681e-10,-2.7418945202575005,0.00926244486851448,0.1593089327962794,0.8742692212346771,-0.10294016670292096,0.9185517989914144
pearson,-0.36355974397719976,0.11510075377702828,-0.1883448922066407,0.4264830319022,0.931982361905023,2.3081189842010862e-09,0.9209094705320809,8.608459363617676e-09
spearman,-0.43458646616541347,0.05551879139596901,-0.29473684210526313,0.20713542085215372,0.4330827067669173,0.05646561004225937,0.4872180451127819,0.029341991903708217
kendalltau,-0.3263157894736842,0.04676893674989459,-0.18947368421052632,0.25983998931891616,0.3368421052631579,0.039762136700688226,0.3684210526315789,0.02373449564495179
