feature_name,shap_feature_importance,dfx_feature_importance,permutation_feature_importance,model_feature_importance,random_feature_importance
px_width,1.370890900555539e-07,3.7129064125044064e-05,-1,-1,0.3084942358374094
ram,9.724722248109449e-08,0.0006123453276576813,-1,-1,0.5796375711328927
battery_power,4.944873188660814e-08,-4.5163585631937016e-05,-1,-1,0.9786724967813939
px_height,3.875192572915207e-08,0.00019416504877585103,-1,-1,0.23877074324460024
mobile_wt,3.2975870785480158e-09,7.109379326854548e-06,-1,-1,0.17354310987610766
int_memory,2.5610499381664103e-09,-1.6944124190901487e-06,-1,-1,0.4595066130877078
talk_time,1.513055196320611e-09,4.516358563193677e-05,-1,-1,0.21338781142369456
fc,6.82099189280843e-10,4.5163585631936684e-05,-1,-1,0.8453822687745258
pc,5.725343835689854e-10,1.154432841289128e-05,-1,-1,0.10738690944886475
sc_w,3.8664859166108923e-10,3.712906412504401e-05,-1,-1,0.3867032933694512
n_cores,2.9293112501239146e-10,2.6199365103687552e-05,-1,-1,0.2203416174610755
sc_h,2.334294761148577e-10,-0.0006123453276576813,-1,-1,0.5997163344144042
blue,1.1930741237679357e-10,-1.6944124190900187e-06,-1,-1,0.26972915835343547
dual_sim,9.553773363281807e-11,9.414087843015754e-06,-1,-1,0.09568365846718063
clock_speed,9.057693432305563e-11,-6.17648550757637e-06,-1,-1,0.48625707719149647
four_g,8.78973277586261e-11,1.1544328412891198e-05,-1,-1,0.2209734860213436
wifi,7.646904274390555e-11,-6.6222758204819965e-06,-1,-1,0.712425011725225
three_g,6.692534622367933e-11,-9.97227540722971e-06,-1,-1,0.10036661362113208
m_dep,4.3181629690380025e-11,-1.1544328412891298e-05,-1,-1,0.16564255872283262
touch_screen,2.6277584097971026e-11,-6.825524899702208e-06,-1,-1,0.08199713683526666
