feature_name,shap_feature_importance,dfx_feature_importance,permutation_feature_importance,model_feature_importance,random_feature_importance
Humidity3pm,0.20042356993345797,975262471351.3064,0.2830769230769231,0.39176811198511613,0.8152143907132826
Pressure3pm,0.10824411989329469,4789655379694.36,0.20590436590436592,0.09931443890309381,0.39689642249807144
WindGustSpeed,0.04590796155974076,5886806982668.978,0.07983367983367984,0.07167876180332389,0.09631389025140846
Pressure9am,0.04415566818313605,-0.029462782549439483,0.10777546777546779,0.05862169001511462,0.2673247366766358
Humidity9am,0.023793372892435022,1318164053136.7336,0.0558004158004158,0.04285612551988606,0.5264559854002162
MinTemp,0.014199879665610062,0.013103488103488107,0.022536382536382536,0.03562256440141717,0.8061676989474289
Temp9am,0.013324851863563164,-2024467689272.6108,0.043825363825363825,0.026933575383033526,0.37305158346368217
MaxTemp,0.012479934766563354,-645374086975.8499,0.020291060291060294,0.029885133227442105,0.9097733659987661
Temp3pm,0.012087886421008628,-0.0008376285306360426,0.03284823284823285,0.023120952896525968,0.40602740987388597
WindSpeed3pm,0.010186742866058474,-1889304124913.273,0.0162993762993763,0.03399281562916744,0.1919320569916132
WindGustDir_NNE,0.010101396016183489,-817383496199.0366,0.012141372141372142,0.015300033978593986,0.8582191590211872
WindSpeed9am,0.00901559939972201,-0.002619193579826689,0.017297297297297298,0.01957716149270872,0.14889748574025052
WindDir3pm_SSE,0.006663363030175716,-0.0002445641129592145,0.008814968814968816,0.011736451906046155,0.07434805992565108
WindDir3pm_NE,0.006202449725881128,-181545634654.44376,0.006237006237006237,0.00980964298733852,0.042551757617045105
Rainfall,0.0057452665933802795,-0.010747256167884984,0.009313929313929315,0.017031981712287408,0.1070164286944929
WindDir3pm_ESE,0.004365233405068093,0.005984627705354895,0.0071517671517671525,0.007166619138518649,0.09536183547073007
WindGustDir_NE,0.004254798654542524,-2288189021546.481,0.006320166320166321,0.0030752563683200222,0.6537357195591531
WindGustDir_W,0.0036226872475301746,0.011038124337760517,0.004074844074844075,0.0061457524660412195,0.499858393112792
WindDir3pm_NNE,0.0034019624203110335,0.007020428654358627,0.0036590436590436593,0.004987317033581279,0.21141705588454718
WindDir3pm_WSW,0.002969676487534361,-0.0023017798866749595,0.002993762993762994,0.007391252955082738,0.9287663612546593
WindDir9am_NW,0.0027428821797138717,0.0023593243838418336,0.005322245322245322,0.003709030125341753,0.16245025071470587
WindDir3pm_SW,0.002659809278631707,-3598617961122.4927,0.002577962577962578,0.005618690029203167,0.8993116508650086
WindDir9am_WNW,0.0026077769488672626,-0.008113774100529233,0.004407484407484408,0.002999600590984448,0.1399505942351973
WindDir9am_ESE,0.002295439128875186,-0.0008631674575031098,0.0028274428274428277,0.003759945921153834,0.5870361040844884
WindDir9am_ENE,0.002195369934207581,-6741090686814.007,0.002661122661122661,0.0032225743675061043,0.9614691898760058
WindDir3pm_S,0.002087164788473804,0.0035102143271793134,0.0013305613305613305,0.0051576325565687265,0.4755002876452733
WindGustDir_SE,0.0020687055638190046,-0.0007751250125557705,0.0031600831600831604,0.002286160587438838,0.5527014395296953
WindGustDir_ESE,0.0018416751050059973,0.004912861445621867,0.0018295218295218297,0.0025661938534278905,0.6840416254703855
WindDir3pm_WNW,0.001797275725402021,-0.0023880966324252707,0.002494802494802495,0.0044876464647977034,0.03290178015347189
WindDir3pm_SSW,0.0017910552075957467,-1560762225731.5159,0.0013305613305613305,0.005130642451245066,0.9255848100809232
WindDir9am_WSW,0.001722498970592946,-5440785818683.208,0.0013305613305613305,0.005099792248728418,0.9884779579141031
WindDir9am_SE,0.0015384642178995825,0.0023593243838418336,0.0022453222453222453,0.0018428648054966696,0.834650560091752
WindDir3pm_NNW,0.00146271369790777,0.0015249291749221607,0.0016632016632016633,0.004790792203406185,0.8681168905816056
WindDir9am_W,0.0013716788353715548,0.009725020021201704,0.002162162162162162,0.0021379873843840793,0.7556092645208923
WindGustDir_S,0.0013030561131701117,-2024467689272.6055,0.001496881496881497,0.0015559846485633942,0.3792640222398159
WindDir3pm_NW,0.0012766310315721415,-0.0011508899433374797,0.002328482328482329,0.00022136115057980923,0.8875543070344936
WindDir9am_SW,0.0012433984549199296,645374086975.8734,0.0011642411642411644,0.0034675785207700085,0.33172983962182856
WindDir9am_NNW,0.001183844865681418,923042152912.0594,0.0012474012474012475,0.003905095184770436,0.07693749144134587
WindGustDir_WNW,0.001160073323311049,0.002596695434655189,0.0011642411642411644,0.0033842733310818413,0.4339096519716623
WindDir3pm_SE,0.001053133910339985,1936388192234.6736,0.0012474012474012475,0.0019257606954930211,0.046561970741743286
WindGustDir_SW,0.0009979106181151225,371522648349.15643,0.000997920997920998,0.0023741979061127974,0.17138357522104763
RainToday,0.0009879268975836195,-0.0026470468696762036,0.000498960498960499,0.0016244511989192837,0.5650021824479691
WindDir9am_NE,0.0009603270069228121,0.0009207119546699839,0.0011642411642411644,0.0007527944580357669,0.7127113999493597
WindDir9am_NNE,0.0008728714093920476,-923042152912.0594,0.0011642411642411644,0.002170857511283042,0.398296020395122
WindGustDir_NNW,0.0008164754017505701,-0.0018414239093399677,0.0008316008316008316,0.00098795182759635,0.7595858501768448
WindGustDir_NW,0.0008063227626381317,0.0009207119546699839,0.0005821205821205822,0.0023148429584599786,0.09350050542710941
WindGustDir_SSE,0.0008010644325339311,-0.001520807433800599,0.0013305613305613305,0.0011616714969015828,0.0561149391289657
WindGustDir_ENE,0.0006502959919441873,-4789655379694.2705,0.0011642411642411644,0.00039661600810537355,0.22585725262742218
WindDir9am_SSE,0.0005896800201589762,0.006214805694022391,0.000997920997920998,0.002842789598108746,0.3891566073673588
WindGustDir_WSW,0.000505198918386235,0.005294093739352407,0.0004158004158004158,0.0020885801128962224,0.7843763107901112
WindDir9am_SSW,0.0,0.016227548201058466,0.0,0.0,0.8965257670027198
WindDir9am_S,0.0,975262471351.255,0.0,0.0,0.2404721943042868
WindDir3pm_E,0.0,0.0027353432860172107,0.0,0.0,0.565856627951035
WindGustDir_N,0.0,4851786561900.718,0.0,0.0,0.8478671020315357
WindGustDir_E,0.0,242598172594.77704,0.0,0.0,0.9902330316397273
WindDir9am_N,0.0,-3504397626448.5386,0.0,0.0,0.7522544698468651
WindDir3pm_N,0.0,-0.006723636726823912,0.0,0.0,0.528159185641648
WindDir9am_E,0.0,-817383496199.0071,0.0,0.0,0.31448469322665096
WindDir3pm_W,0.0,0.005696905219520525,0.0,0.0,0.5635098640479835
WindGustDir_SSW,0.0,181545634654.45758,0.0,0.0,0.009450172654130617
WindDir3pm_ENE,0.0,1474561657474.9595,0.0,0.0,0.8579603133636694
