,dfx_feature_importance_mean_vs_mutual_info_score_stats,dfx_feature_importance_mean_vs_mutual_info_score_pvalue,dfx_feature_importance_mean_vs_f_score_pvalue_stats,dfx_feature_importance_mean_vs_f_score_pvalue_pvalue,dfx_feature_importance_mean_vs_random_feature_importance_mean_stats,dfx_feature_importance_mean_vs_random_feature_importance_mean_pvalue,dfx_feature_importance_mean_vs_model_feature_importance_mean_stats,dfx_feature_importance_mean_vs_model_feature_importance_mean_pvalue,dfx_feature_importance_mean_vs_permutation_feature_importance_mean_stats,dfx_feature_importance_mean_vs_permutation_feature_importance_mean_pvalue,dfx_feature_importance_mean_vs_shap_feature_importance_mean_stats,dfx_feature_importance_mean_vs_shap_feature_importance_mean_pvalue
ttest,-1.9737952477118845,0.050702782009651594,-3.7386715683776846,0.000284877809072588,-26.479866577231814,6.02017285537672e-52,12.786643619548613,3.769115216873391e-24,14.238384687421462,1.5160290270532517e-27,-3.1637777678483796,0.0019733321465165293
pearson,0.14566716800228002,0.2626508133713717,0.135842446010558,0.296548960071445,0.1810258615675254,0.16266244419202058,0.12317897718327409,0.34426902996157105,0.14336240931295086,0.2703584092118553,0.12482704396956028,0.3378021047202594
spearman,-0.021035708172942882,0.8721619261949791,0.03003741456389637,0.8182486140812892,0.13664727657324163,0.29366948160657597,-0.05304071919619248,0.6847594425468118,-0.07662612374405076,0.5572358487432705,-0.029772607086197774,0.8198239817409655
kendalltau,-0.020161733270299492,0.826985561980202,0.02569008021605166,0.7699176196516997,0.09180327868852459,0.2958151891216315,-0.040437158469945354,0.6451604649323122,-0.05027322404371584,0.5669777631468946,-0.02513661202185792,0.7746835281725211
