feature_name,shap_feature_importance,dfx_feature_importance,permutation_feature_importance,model_feature_importance,random_feature_importance
V92,0.53636385498418,0.00014241536458333334,0.002933333333333334,0.6596793811655974,0.17051227635637534
V108,0.460354686404289,-0.0006510416666666666,0.0018133333333333335,0.923661411099098,0.11305655637764611
V104,0.4601234836901863,-14173162203.41059,0.0018133333333333335,0.923661411099098,0.850671578036584
V8,0.4461852261828375,139463286954.86472,0.0036000000000000003,1.0717047416484051,0.9954724098279284
V103,0.43417818571925487,-195485963597.9628,0.0019466666666666666,1.2133105512842808,0.38571548975931425
V15,0.36067685907691777,-424147700917.15436,0.00352,0.5011679711712027,0.4033916445011253
V72,0.3403230828986709,-0.0007527669270833334,0.0010400000000000006,0.7903288623871784,0.5117053469646589
V16,0.3303185704417184,-41778543239.83625,0.0018133333333333335,0.4988320288287973,0.2284182848358255
V1,0.29316797322452026,0.0017558866176296426,0.004346666666666667,1.0933821856617367,0.8238438296744104
V62,0.2876172532017151,-188707586347.8209,0.002026666666666667,1.5821368579780488,0.207693984271615
V5,0.28449376858820963,-280917886847.3869,0.0016533333333333337,1.0846981520426369,0.5963699186155024
V6,0.28338579643415723,-249777068168.57065,0.002,1.0367867906127823,0.33783515120793295
V100,0.26560314290345743,0.0008951822916666666,0.0010133333333333338,0.5945345171481574,0.4007775142807529
V63,0.25186574499148523,-5347102538.551396,0.0006933333333333337,0.5507394359789853,0.9331243446518774
V61,0.24032089624407799,132387133787.56024,0.0006133333333333336,1.4167680532247788,0.49635471336809267
V89,0.2075306088175659,155902779099.91846,0.0011733333333333337,1.2560111558890164,0.045889087093415215
V32,0.20250178579090103,-0.0006666183471679688,-0.0001333333333333334,0.35974822925254024,0.019741766514145165
V4,0.2024606071530987,43073160271.58019,0.0012800000000000003,0.8351549576833752,0.7278319114468128
V60,0.1789779429276714,52878805524.034325,0.0012266666666666671,1.1490533227000745,0.039405707628568654
V59,0.17151471090064102,0.00020853678385416666,0.0011200000000000006,1.336712199724834,0.29535120100061296
V3,0.1711763028583158,0.0010186497200017817,0.0009600000000000005,0.8117361128775596,0.2908277918094866
V70,0.16736015517309952,94770821534.1148,0.0005066666666666669,0.9002042766244083,0.1491444926667661
V106,0.15773753826196446,0.0006306966145833334,0.0001333333333333334,0.7758582553138065,0.6488464838722637
V30,0.1460836604711262,235440114569.33286,0.0008266666666666671,1.295882286995893,0.6619699158378947
V112,0.12464249396028343,-0.0002848307291666667,0.00010666666666666672,0.2370276617770486,0.1593953974821649
V57,0.12354004918500329,-0.0006103515625,2.666666666666668e-05,0.7235920177462576,0.20167318998218942
V80,0.11257319701220041,89798446399.88594,0.0002666666666666668,0.26694974673358574,0.09980891505761746
V79,0.11015105873951792,-0.0003458658854166667,0.0002666666666666668,0.26694974673358574,0.4642773572361484
V107,0.10781637350311614,-0.00017038981119791666,-5.333333333333336e-05,0.32771440595403695,0.7969095570354069
V39,0.10406571499743907,0.00017293294270833334,-2.666666666666668e-05,0.4141470215105807,0.6951920292209091
V40,0.09668301607147887,52878805524.03329,-2.666666666666668e-05,0.4141470215105807,0.6303113401629369
V58,0.09344900506179701,-0.00022379557291666666,0.00010666666666666672,0.5148226882087727,0.7034367502462583
V74,0.09015783020530695,-91130376102.88188,0.0005066666666666669,0.7869528421833528,0.10129047859295737
V73,0.08568037057965941,143805229436.38254,0.0005333333333333336,0.7876075628133697,0.7235636168984789
V71,0.08232987091565763,0.0,0.00010666666666666672,0.26892609347586116,0.09008267357592448
V25,0.08092866597568388,43073160271.58022,0.00021333333333333344,0.7328341294022359,0.8765441375994762
V78,0.07612446357453422,14173162203.41065,0.00018666666666666674,0.940043201191913,0.29602217871043845
V76,0.07597900530596517,0.00042724609375,0.00018666666666666674,0.9400467343460058,0.23116028649174591
V23,0.07310960598904973,-2.3470982333203734e-05,-8.000000000000003e-05,0.1186620147953601,0.6505403801212247
V111,0.07245972212481697,0.0003814697265625,0.0003733333333333335,1.043807963272458,0.9424669879999
V2,0.07229094883445075,-0.00036015704148566283,2.666666666666668e-05,0.26398842631708086,0.29820225349413876
V24,0.07174004593135296,0.00032495610078208206,-8.000000000000003e-05,0.1186620147953601,0.037363427692595264
V64,0.0690084417294784,-8.392333984375e-05,-2.666666666666668e-05,0.530421870683104,0.3306036161967014
V91,0.06472457245403765,0.0003204345703125,-0.00016000000000000007,0.58028784590315,0.663355027490844
V68,0.05817995422197363,0.0003255208333333333,2.666666666666668e-05,0.37656528592277366,0.8352321652632412
V17,0.056657878368725725,94770821534.11407,0.00048000000000000023,0.8090683595760417,0.7271688281363213
V7,0.05663022020823313,-0.00020051521687908832,2.666666666666668e-05,0.1286500408880984,0.8879740438370417
V18,0.05637242136471107,-82162984115.62093,0.00045333333333333353,0.8061304410141201,0.13120577641718256
V99,0.05577357404581255,-81671460019.88031,0.00016000000000000007,0.436230420640083,0.18286942030364273
V90,0.05549695552196657,9.1552734375e-05,-0.00016000000000000007,0.7366601787975018,0.8519987250744882
V21,0.053412614688224544,-0.00012799230859507381,0.0005066666666666669,1.4897665986219757,0.16898474189014712
V19,0.051599611426104745,0.000369299238579759,0.00048000000000000023,1.4885447564098448,0.7340766193115209
V31,0.05059941467836001,0.000152587890625,-8.000000000000003e-05,0.08098219516761951,0.6535676184007526
V42,0.05005580186683399,-106667573982.9734,0.0001333333333333334,0.5438617462455728,0.661664576090722
V41,0.05005580186683399,292796334619.7827,0.0001333333333333334,0.5438617462455728,0.3011164547567923
V110,0.04662084497944469,-106667573982.9745,0.0002666666666666668,0.7564848246138524,0.058646395665177375
V26,0.046367132843963065,-84452908010.91771,-0.00010666666666666672,0.4204415195196365,0.2557891739252929
V10,0.04601557267890994,-0.000268381615285692,-2.666666666666668e-05,0.44393412803196963,0.9013837761445245
V97,0.0420927362231098,-142692150800.92847,0.0,0.26576887672178073,0.0929513154374223
V69,0.0410928611551577,-0.00023905436197916666,-2.666666666666668e-05,0.25035454132462015,0.66902193050164
V13,0.03916822406491078,0.0005672211384886569,0.00010666666666666672,0.5997084794491913,0.9480843537069427
V12,0.03139017732768065,-5.610382545079642e-05,5.333333333333336e-05,0.4332521437242409,0.18842603389086943
V65,0.030436465154524396,7.883707682291667e-05,5.333333333333336e-05,0.30556344464874424,0.0027379990573926927
V11,0.029049117597995874,0.0005694127808187211,5.333333333333336e-05,0.5471586694975528,0.3592508863666324
V14,0.028281339066545078,-413558644482.4063,5.333333333333336e-05,0.38061947122864515,0.9182054088414334
V115,0.027893274233361725,273021016.3656514,8.000000000000003e-05,0.4691398554422844,0.8022647840450959
V98,0.026378820475677103,-139463286954.86536,-0.00010666666666666672,0.3314904426088501,0.8149642895364964
V27,0.025969945976403765,41592112326.756226,0.0,0.30443008529586385,0.5347334341938405
V67,0.02249815488711235,8.138020833333333e-05,-8.000000000000003e-05,0.1607923847867766,0.9068800442697921
V46,0.01658487237567855,-0.0002644856770833333,5.333333333333336e-05,0.2523491514503239,0.13716352297980894
V44,0.016574856684003866,199322927085.1251,5.333333333333336e-05,0.25237450437533704,0.2699771495371891
V116,0.015939681109592003,230401123297.212,-0.0001333333333333334,0.030888594488883925,0.6783931362492055
V93,0.01371057709244914,0.0,8.000000000000003e-05,1.0538937841162859,0.3575274042377443
V102,0.009831691879864234,86595893860.82925,-0.00010666666666666672,0.04264382943150673,0.27183309075019013
V75,0.008815952449850102,-0.00022125244140625,0.0,0.16562007747327023,0.2558921027506649
V9,0.008669599155661945,-178640462757.05478,0.0,0.10106303968082744,0.34273283925755993
V77,0.007710710460175451,-8.138020833333333e-05,0.0,0.16332658173988712,0.9886659307576041
V48,0.007309709522114415,-0.00018310546875,-0.00010666666666666672,0.017269667323016158,0.10491423690009694
V47,0.007309709522114415,-107819092359.0869,-0.00010666666666666672,0.017269667323016158,0.8306527204708898
