feature_name,shap_feature_importance,dfx_feature_importance,permutation_feature_importance,model_feature_importance,random_feature_importance
V8,0.8253495706518038,-53819304900.305725,0.0021333333333333334,1.9824301578792103,0.2685619932729496
V1,0.5989954304868862,0.0015410727377271833,0.00368,2.233978445133811,0.18488122054204725
V72,0.5943863957243666,-0.0003070831298828125,0.0009866666666666667,1.3803375308842107,0.41089003729922047
V100,0.5910954043560311,31601353417.597748,0.0017866666666666667,1.3231267408045917,0.26941998100876363
V92,0.5663463221682299,13865228272.542376,0.0011733333333333335,0.696555123656439,0.491619213359317
V108,0.5057331781183836,0.0005207061767578125,0.0009600000000000001,1.0147093854720135,0.8671889705502257
V104,0.4829119683328816,44273028694.83315,0.0008,0.9694074871590949,0.2113905021058976
V16,0.4612210059816679,-184296097607.55765,-3.4694469519536144e-19,0.6965149123908799,0.5897264423036035
V63,0.38411502373938267,-224946014186.92252,0.0004,0.8399208535977527,0.587934133281388
V6,0.3678488653373268,-69934143609.73047,0.0007466666666666663,1.3458008457818098,0.4650579561546505
V15,0.34840316878419425,-87923193410.72592,0.0012000000000000001,0.4841134241217174,0.9707055371735758
V80,0.31181134189438214,-79117755000.36783,0.00023999999999999976,0.7394118756203013,0.693661253167092
V4,0.3040406811649273,3429528284.199019,0.0007733333333333331,1.2541752481276855,0.4457752707944581
V62,0.29177181155089865,-76032791827.50722,0.0006933333333333333,1.6049904240270014,0.1481997412934446
V103,0.2902255502206501,0.0003560384114583333,-2.666666666666668e-05,0.8110350402603943,0.18793569089261142
V89,0.2831608434646703,-20556520460.375782,0.0008799999999999999,1.7137384231123884,0.8173859253052775
V5,0.27358770220910833,58061728790.10667,0.00010666666666666654,1.0431162569235612,0.26329596668288424
V79,0.25691581550916626,0.0004264513651529948,0.00013333333333333323,0.6226323438634316,0.608655264085627
V106,0.2451200483829865,-0.00019709269205729166,-1.7347234759768072e-19,1.2056636307143243,0.740944798920008
V39,0.21922547149816912,-0.00020345052083333334,-2.6666666666666853e-05,0.8724446477156644,0.8084607213193631
V60,0.20319374687818187,0.0004221598307291667,0.0006133333333333331,1.304520803977543,0.41959383422522867
V59,0.19910178384283844,-22241262219.030205,0.0004,1.5517140311298179,0.5225620104498092
V32,0.1958457683932764,-158618477274.7133,0.0005866666666666662,0.34792368922037437,0.6775348855760303
V70,0.1940993865908449,-62207121399.7053,-0.00024000000000000028,1.0440304486962966,0.5356334811459167
V112,0.184376643861069,-30605767982.108856,0.00018666666666666642,0.3506217132867566,0.31112309328890886
V107,0.18084323472182284,0.00012715657552083334,-0.0002666666666666668,0.5496839794556413,0.7594932952262566
V91,0.1741239074615433,0.0001891454060872396,0.00018666666666666658,1.5611070625897228,0.2803466531846416
V24,0.17287428355701254,165892722855.05338,-8.000000000000021e-05,0.28594365290494345,0.8816538694176228
V71,0.17251634632782606,-44273028694.83335,5.333333333333336e-05,0.5635153628043362,0.34386917857746446
V23,0.16459880743950234,-53819304900.304695,-8.000000000000021e-05,0.267155401256167,0.47482438812191996
V40,0.16165524707774523,0.0004018147786458333,-1.7347234759768072e-19,0.6924591495915787,0.12618599863853974
V61,0.14432340347614858,0.00012715657552083334,-0.00034666666666666684,0.8508323269983474,0.4144423987689787
V3,0.1423028876113862,-93491980878.96461,2.666666666666633e-05,0.6748153273092337,0.36940166493194504
V31,0.1378421220101402,-158713993619.1886,0.00015999999999999955,0.2206104101776894,0.8004503367206857
V10,0.11617259670922064,-115675744277.94926,-2.6666666666666853e-05,1.1207723259511815,0.7522351421152871
V90,0.1138863398275711,-7.62939453125e-05,0.00037333333333333316,1.5117141232506783,0.30305495344809663
V30,0.11325469440475935,0.000583648681640625,0.00037333333333333316,1.0046623415989018,0.9004550614715918
V25,0.10714535294338763,0.0005763371785481771,0.0005066666666666663,0.9702343477075861,0.4762622810814686
V97,0.09771615032891548,-0.0003598531087239583,-0.00024000000000000011,0.6169689557086694,0.9742194246033105
V68,0.09732753632019434,-7129019962.933483,-0.00032000000000000013,0.6299450048162971,0.10099044282544867
V99,0.09636351176122307,0.00013033548990885416,-0.0002666666666666668,0.7537027344782476,0.8258233317797505
V65,0.08543321967905118,173757118918.0181,-0.00021333333333333344,0.8576971327001554,0.9396499849871098
V42,0.08228884877418152,0.00052642822265625,5.333333333333301e-05,0.8940773161505817,0.9882799363369157
V41,0.08228884877418152,9.918212890625e-05,5.333333333333301e-05,0.8940773161505817,0.42337489931559946
V69,0.07854708348241163,42147295856.2382,-0.00021333333333333344,0.47854100456467336,0.2860928540488724
V111,0.07321946569487746,-0.0003255208333333333,-8.000000000000003e-05,1.0547523385090638,0.15897244263900046
V74,0.07203097817077588,-42147295856.23827,2.666666666666633e-05,0.6287305591500636,0.48558479228633067
V17,0.07201801066404857,13865228272.542368,0.0005066666666666663,1.028409383222765,0.5536019061579088
V18,0.07096280424014087,0.00020853678385416666,0.0004799999999999995,1.01477416248637,0.8407971664302505
V102,0.06899323585474153,0.0003980000813802083,-0.0002933333333333335,0.29925020206775854,0.6455548114276443
V98,0.06450034161275103,0.0005442301432291666,-0.00018666666666666674,0.8105459760548311,0.44311061333142887
V116,0.06395640973274873,164016816144.35477,-0.00024000000000000011,0.12393746095779644,0.879332591359856
V73,0.06203591847305308,-0.00011698404947916667,2.666666666666633e-05,0.5702584877363921,0.38304347287705287
V78,0.05680177920529749,76032791827.50786,-0.00021333333333333344,0.7014318899635121,0.14385267062667373
V76,0.05592647828788402,3429528284.198448,-0.00021333333333333344,0.6919477698646653,0.03746567049771343
V12,0.05584472966910111,-9.1552734375e-05,-0.00021333333333333344,0.7707777051486467,0.08570731183991709
V58,0.053836861226884906,241303917196.21207,-0.00010666666666666672,0.2965942505564281,0.6230579285888082
V115,0.04874890768905479,27013939002.22121,-5.333333333333353e-05,0.8199129049847697,0.8512953409871922
V9,0.048521303213125734,-0.00011189778645833333,-0.00018666666666666674,0.5656213515697631,0.06163936966009931
V21,0.047812158722607585,-106920679175.11104,0.00010666666666666637,1.3335605734473885,0.5355144119789297
V19,0.04612768979088262,-2.1616617838541668e-05,0.00010666666666666637,1.3306908495202525,0.8184052148653735
V66,0.03924878936719612,0.000257412592569987,-0.00032000000000000013,0.2001028402443157,0.9249281667592735
V14,0.03614930337925482,0.0005009969075520834,-0.00021333333333333344,0.4865090972220607,0.5414490060060221
V13,0.03551441714927789,-93491980878.96489,-0.00016000000000000007,0.5437646872071996,0.3437913865460467
V7,0.03231524412236963,-204389493726.54648,-0.00021333333333333344,0.0734123487841801,0.2262422802826669
V56,0.031440883039373334,60963814150.58939,0.0,0.24239797311983396,0.8734662533727571
V55,0.031440883039373334,-0.00028228759765625,0.0,0.24239797311983396,0.45815718112261516
V46,0.03008939979230346,0.0001220703125,-0.00010666666666666672,0.4578289379164832,0.8341081186760042
V44,0.030062116220346463,-22580621583.902855,-0.00010666666666666672,0.4577361859729218,0.9972692267787756
V114,0.027591759207825393,69934143609.7312,-0.00010666666666666672,0.5236786711332275,0.1356498210170598
V11,0.02675002155606879,25695999494.538868,-0.00024000000000000011,0.5038537282337017,0.6674684591345684
V64,0.026314949480364634,0.0003217061360677083,-2.6666666666667026e-05,0.2022654675354584,0.758377387857673
V28,0.023863389998199196,-7824267323.849457,-0.0002933333333333335,0.22867852177986867,0.7143056991303599
V75,0.02159082380995185,-34830754299.263374,-0.00016000000000000007,0.4056140198642693,0.6089621519524352
V26,0.02153654525619288,-8490433215.524216,-0.00013333333333333356,0.19528612742109808,0.07895504977408319
V48,0.02041019147770947,-44821883802.93319,-0.00018666666666666674,0.04822041365019169,0.9108044857315942
V47,0.02041019147770947,-6.103515625e-05,-0.00018666666666666674,0.04822041365019169,0.25788635998777654
V57,0.01936659225394309,75068197150.70125,-0.0002933333333333335,0.11343294468755034,0.7865506388277718
V77,0.016266074336135295,61606205764.72412,-0.00016000000000000007,0.3445444273091577,0.2754141420347538
V29,0.015027320465396118,-60963814150.589226,-0.00024000000000000011,0.1635724246450714,0.5021014703156048
V45,0.012385797241303917,-0.00014241536458333334,-0.00016000000000000007,0.25118375373346197,0.6272262122323978
V43,0.012248586805848364,38358416010.26056,-0.00016000000000000007,0.2515107641632445,0.43539324553250724
V50,0.011603761198928312,-57783281660.39019,0.0,0.20940812657422073,0.0670119530486124
V49,0.011590717128718779,3.814697265625e-05,0.0,0.2093479309363285,0.9141739368985866
V93,0.010314932888970202,0.00030517578125,0.00023999999999999992,0.7928800941026228,0.6961828446749748
V2,0.00753216831184953,173757118918.0178,-0.00010666666666666672,0.027505590830659465,0.8854926927495389
V52,0.007276314918420415,-0.00019391377766927084,0.0,0.1714223970857253,0.3973549943570359
V54,0.0072577992822525405,0.00022252400716145834,0.0,0.17108394546506572,0.2762008199072493
V20,0.006389172709758141,-8901707998.078444,0.0,0.12011477537035006,0.41863207493445054
V22,0.006143880602001827,-0.00019327799479166666,0.0,0.1120983610302332,0.8668940137055623
V88,0.005766401240013032,-115675744277.94945,2.6666666666666504e-05,0.20545190398991434,0.02023288859327188
V87,0.005766401240013032,-0.0004730224609375,2.6666666666666504e-05,0.20545190398991434,0.8970313621494226
V118,0.005453505882630384,0.0006186167399088541,-5.333333333333336e-05,0.452136441815929,0.19276344683155822
V95,0.005301134567961271,57783281660.39025,-2.666666666666668e-05,0.5431341205048908,0.8689000250991986
V67,0.005058340728277546,165892722855.053,0.0,0.03615152766281892,0.5626837594773225
V51,0.004232666694813506,3.0517578125e-05,0.0,0.12896097005408677,0.38809915301475073
V53,0.004159611369380546,6.230672200520833e-05,0.0,0.12751858639750485,0.32612680536973604
V101,0.004009843316224923,-0.00024159749348958334,0.0,0.3514525185998981,0.41677272770538276
V113,0.003487127762846069,-0.00017801920572916666,-5.333333333333336e-05,0.3465308201791441,0.5067952752365554
V96,0.0031461028729420915,-0.0007413228352864584,0.0,0.05260788231172297,0.13438552096844048
V33,0.0029304659155420126,-7.756551106770833e-05,-2.666666666666668e-05,0.15591977285596959,0.620273114349303
V37,0.002832576870997508,-4.0690104166666664e-05,0.0,0.11749756518310861,0.9843679902491329
