feature_name,shap_feature_importance,dfx_feature_importance,permutation_feature_importance,model_feature_importance,random_feature_importance
arrival_date_week_number,0.053136431439811053,-15435468940.694315,0.04742857142857143,0.07711802280872625,0.2628274327323482
required_car_parking_spaces,0.0506755218979434,0.017152531036377552,0.06257142857142858,0.05436043342537101,0.3992804203467756
lead_time,0.040076093216471126,0.02591899470899471,0.057999999999999996,0.12797953482309862,0.5059424299753627
adr,0.039052484836250484,25913433491.81933,0.05914285714285714,0.13195583612858233,0.3882229989331877
arrival_date_day_of_month,0.037014867493733034,0.012621126667678284,0.04428571428571428,0.10493362568452563,0.8755364566389333
agent,0.028587716857017838,0.011604432289999491,0.036571428571428574,0.058440237756760716,0.2906606001840657
total_of_special_requests,0.01790297179659756,0.005720507454686626,0.029428571428571432,0.04549251245850939,0.07297867702730954
market_segment_Online TA,0.01708501843870297,41410771989.78824,0.01,0.01442884319478988,0.19947099984825
stays_in_week_nights,0.016929569651457296,0.01109305052806731,0.021142857142857144,0.07449375483945422,0.6206137238251539
arrival_date_month_August,0.016397024994383943,0.0016132689694009945,0.0028571428571428567,0.01454578282216688,0.09350312016113072
arrival_date_month_July,0.015254595513855027,0.002167359537824215,0.001142857142857143,0.013556959761178987,0.4658775960541419
stays_in_weekend_nights,0.015140172823827057,0.007197108243316295,0.016285714285714285,0.04515491961357579,0.6825555864175824
customer_type_Transient,0.013578581513847542,9069174983.988554,0.005714285714285715,0.014493668248767298,0.3802848239421863
distribution_channel_Direct,0.011263979522360159,0.004012829544621228,0.004,0.008600506697210379,0.31728486226814634
distribution_channel_TA/TO,0.009419401078511016,-16511003582.966045,0.0014285714285714288,0.008309211341061308,0.9964382320968018
meal_BB,0.009115850087750111,0.00080157686287919,0.003428571428571428,0.019435397688891385,0.6424844826394003
meal_HB,0.008947768836640533,0.0036455338087982903,0.006571428571428573,0.020219799282052992,0.464852996983521
customer_type_Transient-Party,0.008461715190277731,0.0023399930293248367,0.003142857142857143,0.011875139458417531,0.9364596665541349
children,0.008188532260864296,1053776846.0496606,0.007142857142857143,0.020051671719001626,0.7410425602688687
market_segment_Offline TA/TO,0.0077537282334058395,0.0031341520468661094,0.001142857142857143,0.010835511219689004,0.7682166504346907
reserved_room_type_A,0.007230128134305596,0.006918826651548365,0.006571428571428573,0.02003954639894916,0.4862950162040828
reserved_room_type_D,0.006608104830624239,0.002112062872577922,0.009428571428571429,0.01890342165627011,0.47621946867053533
market_segment_Direct,0.0061809477485870075,-15435468940.706318,0.001142857142857143,0.006597546657033346,0.9174603518809984
adults,0.005993965024518486,0.0010484513429509543,0.0031428571428571426,0.02064133822266383,0.6438667852957447
reserved_room_type_E,0.004456294629809199,-16481592606.033087,0.002285714285714286,0.012619458308736498,0.278375062753101
customer_type_Contract,0.004251670091580724,-0.00027715767580763917,0.0,0.0058018085058331855,0.031323254017611823
reserved_room_type_G,0.002802543801977357,-16481592606.035418,0.00028571428571428574,0.00897613953625887,0.15574111751119546
babies,0.002128826452072659,0.00010969419772435354,0.0017142857142857144,0.00455065093945332,0.24481678530384066
market_segment_Groups,0.0015818548911893853,-41410771989.781906,0.0,0.0013861356737515842,0.9224907487403219
reserved_room_type_C,0.0015455014450133752,0.000619952043696244,0.0,0.0071296248532186106,0.7022908385193702
company,0.0014773704802157803,0.0013406995786608572,0.0,0.0038836842088673064,0.1582058040062615
reserved_room_type_F,0.0011918971672513303,0.00026704243216502463,0.001142857142857143,0.004924251659628721,0.03828233886570642
reserved_room_type_H,0.000826416882211868,-0.00032773389402071204,0.0,0.0029554622426311915,0.4699675451629891
reserved_room_type_L,0.00060647693790663,-16511003582.970222,0.0014285714285714288,0.0019441832556077203,0.6402163819482187
meal_FB,0.0005810388429986318,-0.00017443175703708678,0.0,0.0016872826585301107,0.9001265154651533
distribution_channel_Corporate,0.0002688282139354828,0.0006712026114854911,0.0,0.0005252634785632795,0.3287206371461714
market_segment_Corporate,0.00024412592947457,0.0007710063487592882,0.0,0.0008323753737167041,0.7317781232919419
market_segment_Complementary,0.00012222761599207235,34590588538.44662,0.0,0.00017417113486387965,0.08582254633511122
customer_type_Group,7.012687966327115e-05,0.0005437505415885476,0.0,0.00014628626359130184,0.6010774133667761
is_repeated_guest,0.0,0.002183768710844456,0.0,0.0,0.8212350350677997
deposit_type_No Deposit,0.0,9069174983.9836,0.0,0.0,0.3201866192237032
previous_cancellations,0.0,0.00010298105920690493,0.0,0.0,0.00794294591666922
previous_bookings_not_canceled,0.0,-1053776846.048845,0.0,0.0,0.8530597843624502
hotel_Resort Hotel,0.0,-60504022030.250305,0.0,0.0,0.4622785722401035
