feature_name,shap_feature_importance,dfx_feature_importance,permutation_feature_importance,model_feature_importance,random_feature_importance
required_car_parking_spaces,0.48908753963368895,0.004784770354019324,0.04171428571428569,2.1586461396190657,0.6650060190884491
arrival_date_day_of_month,0.35162557215517876,0.0016770908472049423,0.03457142857142855,0.044828075886130136,0.7604938822955449
adr,0.3277718612407146,0.006327292346637543,0.03114285714285713,0.0096400561170924,0.6873498387357446
market_segment_Online TA,0.22023442419457304,0.0018299708259854864,0.014285714285714263,0.45162112515313524,0.20422001276583224
lead_time,0.1601592063170034,0.0004765162703270765,0.007142857142857123,0.004341436951108335,0.27812644330813474
meal_BB,0.15120709220155049,0.0018299708259854896,0.003428571428571414,0.39578779475832704,0.32163699108023547
arrival_date_month_July,0.1484931276312037,0.0008120324684567544,0.00914285714285713,0.5690192734866955,0.38148592055940567
arrival_date_month_August,0.14849312763118777,0.002851855152385776,0.00914285714285713,0.5690192734866213,0.6080631976776255
total_of_special_requests,0.14407955021990118,0.00037405264474441496,0.0008571428571428452,0.19301362490226737,0.24833804966100903
customer_type_Transient,0.12712338389032046,0.0005999850010819907,0.01057142857142856,0.5517214762028786,0.6356037721142247
agent,0.11614496591492622,0.0008182690477015001,0.003428571428571414,0.001589026453984843,0.539311752126172
market_segment_Direct,0.11426735427648464,0.0005882885742952403,0.002285714285714274,0.39959893515093015,0.19246544727762682
children,0.09154112257603723,0.0007271378871121971,0.0002857142857142725,0.24797469158618135,0.28845510445945644
reserved_room_type_D,0.07597796765672257,0.0001449612583814607,0.006285714285714267,0.21640105181293467,0.0781645136046395
distribution_channel_TA/TO,0.07489093863495366,-0.0005999850010819901,0.0019999999999999905,0.23156494479231426,0.8312208786251626
market_segment_Offline TA/TO,0.07445892773767374,0.00034327097199461377,0.0017142857142857016,0.22005618036079966,0.14153201087023703
reserved_room_type_A,0.05920421565349665,-0.0001223404212964782,0.0057142857142856995,0.11841713134113263,0.9318126902310053
arrival_date_week_number,0.0579383962020427,0.0012082921212788757,0.0005714285714285616,0.04254430411958765,0.6436020716054057
stays_in_weekend_nights,0.05486032645244119,-3.4274732641648735e-05,0.0031428571428571304,0.06089295413743656,0.5208728595955652
meal_HB,0.052915365702959585,7.774865471604829e-05,0.0025714285714285635,0.15346865459869985,0.006042659764117553
stays_in_week_nights,0.03905928641748221,-1.2122722275403264e-05,0.0011428571428571343,0.022222925751037792,0.9775675044573351
reserved_room_type_G,0.037034861923481134,-0.00038920317753928955,0.002285714285714274,0.34369474133533995,0.7216737657601853
customer_type_Contract,0.033441087061509535,-0.0007271378871121985,0.00028571428571427804,0.29646353777933765,0.2853528900177913
babies,0.029900059444309998,0.00012053000721034205,0.0019999999999999905,0.6299892125779167,0.023693332292214153
reserved_room_type_H,0.023615930823175348,-0.00016228369334019273,-0.00028571428571428915,0.4057720072710578,0.24492495822918992
customer_type_Transient-Party,0.02216796558716424,-0.0008120324684567573,0.0002857142857142725,0.17026087240525367,0.27186078475732744
company,0.018645148287353797,-0.0008120324684567583,-5.551115123125783e-18,0.004518658833376321,0.9066320577090842
reserved_room_type_F,0.01753549082758298,-0.0001398538421724761,0.002857142857142847,0.37001078742208326,0.3114629698109538
meal_FB,0.01669034893957358,0.0005882885742952372,0.0005714285714285616,0.24231914015973288,0.4423608901335486
market_segment_Groups,0.016114000060832856,-0.0016770908472049457,0.00028571428571427804,0.38422676544077916,0.6343669592739087
reserved_room_type_E,0.014245476419340911,0.00010082569007456297,-0.0011428571428571566,0.06745017244006135,0.7249891047706771
adults,0.005470683024732028,4.21399149281249e-06,0.00028571428571428357,0.04786847646640524,0.6480464250796328
distribution_channel_Direct,0.004785764263843897,0.00013985384217247396,-0.0011428571428571566,0.015372169710150985,0.5926306512120895
distribution_channel_Corporate,0.004280616946629128,-6.148640804064282e-05,0.0,0.21619277508227985,0.09175939242300257
market_segment_Corporate,0.004280616946629128,0.00034327097199460645,0.0,0.21619277508227985,0.069984919977644
customer_type_Group,0.0038627840883329696,0.00014123389837255584,-5.551115123125783e-18,0.6779241415770648,0.4482711923698023
reserved_room_type_C,0.0018118627870281944,9.817031615635788e-05,-0.00028571428571428915,0.022812394409882586,0.23631012817788533
hotel_Resort Hotel,0.0,-3.427473264164781e-05,0.0,1.4921397450962104e-13,0.7195022197249833
previous_bookings_not_canceled,0.0,0.00012053000721034758,0.0,0.0,0.24224898372454517
previous_cancellations,0.0,8.982457650604218e-05,0.0,0.0,0.3312702726030976
reserved_room_type_L,0.0,0.00016053561884682647,0.0,0.0,0.17643550489732052
deposit_type_No Deposit,0.0,8.873915555414479e-05,0.0,1.4921397450962104e-13,0.24896943049952913
is_repeated_guest,0.0,-0.0008182690477015024,0.0,0.0,0.8469348455434526
market_segment_Complementary,0.0,0.004784770354019322,0.0,0.0,0.8698667398962548
