,dfx_feature_importance_vs_random_feature_importance_stats,dfx_feature_importance_vs_random_feature_importance_pvalue,dfx_feature_importance_vs_model_feature_importance_stats,dfx_feature_importance_vs_model_feature_importance_pvalue,dfx_feature_importance_vs_permutation_feature_importance_stats,dfx_feature_importance_vs_permutation_feature_importance_pvalue,dfx_feature_importance_vs_shap_feature_importance_stats,dfx_feature_importance_vs_shap_feature_importance_pvalue
ttest,-2.1759260309484594,0.03963407397114198,-0.016282935214750563,0.9871432804172859,0.1925154875626321,0.8489581910227824,-0.06873237018868274,0.9457721066779919
pearson,-0.422607753549251,0.1502487372628346,0.8973804584701113,3.1786544241486944e-05,0.8735868783322689,9.544533704288563e-05,0.9454130312199538,1.0849862764005756e-06
spearman,-0.37912087912087916,0.20140608996104353,0.6391278219339908,0.018684460902774026,0.6092620358623091,0.027078700403519142,0.6212083502909816,0.023443105420740053
kendalltau,-0.30769230769230765,0.16348723839175228,0.49491339773243226,0.02757596925507056,0.46491864635470903,0.038477147044431205,0.49491339773243226,0.02757596925507056
