,dfx_feature_importance_vs_random_feature_importance_stats,dfx_feature_importance_vs_random_feature_importance_pvalue,dfx_feature_importance_vs_model_feature_importance_stats,dfx_feature_importance_vs_model_feature_importance_pvalue,dfx_feature_importance_vs_permutation_feature_importance_stats,dfx_feature_importance_vs_permutation_feature_importance_pvalue,dfx_feature_importance_vs_shap_feature_importance_stats,dfx_feature_importance_vs_shap_feature_importance_pvalue
ttest,-9.21784436881897,1.366928725953149e-13,-1.313573800767909,0.1934044857989219,-0.6770782040031188,0.5006533144683345,-1.526960453173074,0.13140911877293715
pearson,0.19068554675959634,0.2725333931779829,-0.06447470694972936,0.7128971141232135,-0.10536246762292645,0.5469241976972896,-0.03278627334174137,0.8516826180883771
spearman,0.21624649859943978,0.21214244591325354,-0.024791652137272628,0.8875821539288784,-0.2711554406048487,0.11511818487866546,0.13376286887624494,0.44363801032055317
kendalltau,0.146218487394958,0.216635331200136,0.006728345525159035,0.954695387014737,-0.17703911411119333,0.14613349222966085,0.07401180077674939,0.5320196066143322
