feature_name,shap_feature_importance,dfx_feature_importance,permutation_feature_importance,model_feature_importance,random_feature_importance
MonthlyIncome,1.5813032541797747e-08,0.000307728189927541,-1,-1,0.1942840802034118
MonthlyRate,1.567094415188221e-08,0.00018128764439485887,-1,-1,0.6056915809162189
EmployeeNumber,2.9844542495762834e-09,-1686226833.9214754,-1,-1,0.014741783906906614
DailyRate,1.6370698832790313e-09,2400660269.327605,-1,-1,0.0738902427592103
HourlyRate,3.687337475766622e-10,3.203160486827947e-06,-1,-1,0.6048718610329521
TotalWorkingYears,1.1521126424108286e-10,1.78674030061965e-05,-1,-1,0.2642699552272437
DistanceFromHome,9.128021032607047e-11,5840407444.853061,-1,-1,0.7221128694973084
YearsWithCurrManager,5.0735185947464626e-11,-1.8827315349793636e-05,-1,-1,0.5609962588441215
Age,4.0350038164077786e-11,-563645769.9709834,-1,-1,0.08491662946736123
YearsInCurrentRole,3.6307221129327414e-11,-4544076473.692065,-1,-1,0.09306239502320401
JobSatisfaction,2.652407374671693e-11,-1.2499931983495657e-05,-1,-1,0.7926200061375193
PercentSalaryHike,2.548218278487221e-11,-1.3985601827279163e-05,-1,-1,0.32372673172617483
YearsSinceLastPromotion,2.3392389692980693e-11,-3.488217060799633e-05,-1,-1,0.9668863296980463
YearsAtCompany,1.861940819409613e-11,-5.3947966093944364e-06,-1,-1,0.29123865387987025
Education,1.5164483392788293e-11,1.87415910054485e-05,-1,-1,0.7623859922039421
Gender_Female,1.1321944726714259e-11,-6897373015.137271,-1,-1,0.3973486182928516
NumCompaniesWorked,9.841460013721612e-12,10515272701.335215,-1,-1,0.31218970406630453
TrainingTimesLastYear,7.190753724319283e-12,616167007.6423513,-1,-1,0.6560507087126461
Gender_Male,6.410481467196623e-12,7016186175.0235815,-1,-1,0.23211554770980236
EnvironmentSatisfaction,6.1952809700113165e-12,2.3208864579998982e-05,-1,-1,0.8302515189476158
RelationshipSatisfaction,5.984292238878392e-12,5840407444.853058,-1,-1,0.023431951568677833
StockOptionLevel,5.734478479395e-12,3.394226200077333e-05,-1,-1,0.20266669317840946
WorkLifeBalance,4.612295113694152e-12,-2797678768.6311088,-1,-1,0.4714003531380051
JobInvolvement,3.60461235774522e-12,3437661163.1265936,-1,-1,0.15184755694535867
JobLevel,3.2017859765172515e-12,5027501237.260924,-1,-1,0.7358733980968281
EducationField_Technical Degree,2.728850331785233e-12,7.642628529975452e-06,-1,-1,0.9751905949778249
OverTime_Yes,2.3602112994051667e-12,-932735491.6728766,-1,-1,0.7230324137184769
JobRole_Research Scientist,1.7430038038385075e-12,2797678768.631111,-1,-1,0.09538903505269747
MaritalStatus_Single,1.591488221760524e-12,-4544076473.692064,-1,-1,0.14133056553598544
MaritalStatus_Divorced,1.501446375350632e-12,1.2363075563195583e-05,-1,-1,0.4898114621148223
BusinessTravel_Non-Travel,1.198953909154306e-12,-5027501237.260922,-1,-1,0.4833495191069169
EducationField_Medical,1.1754520935209209e-12,9792060935.391253,-1,-1,0.10830429533325392
MaritalStatus_Married,1.008921988892953e-12,1.910657132493863e-06,-1,-1,0.249969058363801
PerformanceRating,9.854034571315805e-13,-6897373015.137249,-1,-1,0.5123556311688077
BusinessTravel_Travel_Rarely,9.56220724385e-13,1.6858739404357613e-06,-1,-1,0.5332039036347977
JobRole_Sales Executive,8.978201230598568e-13,2.8772248583436995e-05,-1,-1,0.16925571268559847
Department_Research & Development,8.645098084510562e-13,5116882877.39913,-1,-1,0.017212532409682457
JobRole_Research Director,7.946224767690321e-13,5116882877.399139,-1,-1,0.9758174276622723
EducationField_Life Sciences,7.773906655896485e-13,-10515272701.33519,-1,-1,0.3727376666866271
Department_Sales,6.780673943512519e-13,-7956095350.162132,-1,-1,0.49703489040998705
BusinessTravel_Travel_Frequently,6.223177496112368e-13,3020393232.413031,-1,-1,0.9076657571113069
JobRole_Healthcare Representative,5.672573977413632e-13,1.191350917907938e-05,-1,-1,0.3698216265202039
EducationField_Marketing,4.567784313581604e-13,-4.49566384116203e-06,-1,-1,0.5465814151956047
EducationField_Other,4.560599403686559e-13,-7016186175.023576,-1,-1,0.22406086011141146
JobRole_Laboratory Technician,4.180278546774927e-13,1.1239159602905076e-05,-1,-1,0.6428185650006668
JobRole_Sales Representative,3.8577132210310473e-13,-1467924777.6546814,-1,-1,0.8648277144290005
OverTime_No,3.414325955781292e-13,-9792060935.391254,-1,-1,0.4735146576419894
JobRole_Manufacturing Director,1.778935038192618e-13,-1686226833.9215217,-1,-1,0.8096807869517343
JobRole_Manager,1.7217063629252134e-13,-6458054395.539613,-1,-1,0.33243547487088476
JobRole_Human Resources,1.698113469834265e-13,-2.8772248583436995e-05,-1,-1,0.5631532677184674
EducationField_Human Resources,1.655239355382757e-13,52521237.67136702,-1,-1,0.39364518189025954
Department_Human Resources,1.6437681477035722e-13,1.4549106065425407e-05,-1,-1,0.24461403774029267
EmployeeCount,0.0,-5.572907434014201e-06,-1,-1,0.41538002357001735
StandardHours,0.0,-7956095350.162136,-1,-1,0.27404973997850446
Over18_Y,0.0,-1.7982655364648122e-06,-1,-1,0.6164884704207658
