,dfx_feature_importance_mean_vs_mutual_info_score_stats,dfx_feature_importance_mean_vs_mutual_info_score_pvalue,dfx_feature_importance_mean_vs_f_score_pvalue_stats,dfx_feature_importance_mean_vs_f_score_pvalue_pvalue,dfx_feature_importance_mean_vs_random_feature_importance_mean_stats,dfx_feature_importance_mean_vs_random_feature_importance_mean_pvalue,dfx_feature_importance_mean_vs_model_feature_importance_mean_stats,dfx_feature_importance_mean_vs_model_feature_importance_mean_pvalue,dfx_feature_importance_mean_vs_permutation_feature_importance_mean_stats,dfx_feature_importance_mean_vs_permutation_feature_importance_mean_pvalue,dfx_feature_importance_mean_vs_shap_feature_importance_mean_stats,dfx_feature_importance_mean_vs_shap_feature_importance_mean_pvalue
ttest,-5.3348887692043006,5.310430372745292e-07,-2.3876342436908815,0.0186943605251834,-25.34414279369996,2.875445419974657e-47,6.832404643256376,5.138491475653882e-10,10.359026128705684,7.096204222646739e-18,-4.422207729355628,2.3381557329588403e-05
pearson,0.2994585778858307,0.026345781834846132,-0.17921869174204064,0.1904591269925934,0.17672723995843592,0.1967982901090605,0.30727399039153186,0.022490665985906398,0.22806208886017676,0.09400197134084656,0.27188021014559083,0.0446428003876887
spearman,0.29696724700001537,0.027685590692501597,-0.2986560849164563,0.026771281369664692,0.23679653679653684,0.08174596351673785,0.2911255411255411,0.03105231713601487,0.18059745504011643,0.1870144895513847,0.3014647529313902,0.025306829731117385
kendalltau,0.21875005776720702,0.024376515575598827,-0.20701300012239798,0.025817037791856855,0.17441077441077443,0.060077980746117934,0.2134680134680135,0.021376136699264744,0.12453629145851532,0.18130302589137925,0.2089653916192944,0.024406136036040867
