,dfx_feature_importance_vs_random_feature_importance_stats,dfx_feature_importance_vs_random_feature_importance_pvalue,dfx_feature_importance_vs_model_feature_importance_stats,dfx_feature_importance_vs_model_feature_importance_pvalue,dfx_feature_importance_vs_permutation_feature_importance_stats,dfx_feature_importance_vs_permutation_feature_importance_pvalue,dfx_feature_importance_vs_shap_feature_importance_stats,dfx_feature_importance_vs_shap_feature_importance_pvalue
ttest,-5.816973151954166,7.4806365640361565e-06,-1.384971504950462,0.1799462350482829,-0.5855409321339955,0.5641428835624007,-1.5511678087699103,0.13512901253837858
pearson,0.13338344456223145,0.6794146040826504,-0.23636679609416344,0.4595256407444393,0.9025380109188713,5.868718913622327e-05,0.7344818903491499,0.006519528176740253
spearman,0.2937062937062937,0.35414764123292175,-0.09090909090909093,0.7787253962454419,0.44755244755244755,0.14458630130334754,0.3356643356643357,0.2861229029149875
kendalltau,0.2121212121212121,0.38070480349126185,0.0303030303030303,0.9465592891547753,0.3636363636363636,0.11595087782587783,0.303030303030303,0.19694994338223504
