feature_name,shap_feature_importance,dfx_feature_importance,permutation_feature_importance,model_feature_importance,random_feature_importance
ssc_p,0.231930410519758,0.06280193236714977,0.22236024844720498,0.41113386323363943,0.5152806589597959
hsc_p,0.12913664517747805,0.02415458937198069,0.10062111801242238,0.18494006131938584,0.6692558534099542
mba_p,0.09541944525437618,0.01104209799861972,0.1267080745341615,0.14225578817142617,0.9540348226549126
degree_p,0.09536139559594083,0.031055900621118,0.09937888198757763,0.12779063714851904,0.3236016700850828
etest_p,0.02859876581262427,-0.003278122843340244,0.043478260869565216,0.0541859627289397,0.2355212528015339
gender,0.01594492347685594,-0.0031055900621118067,0.017391304347826087,0.032815047752154665,0.8269898252763096
workex,0.015172137550198686,-0.007936507936507955,0.011180124223602483,0.018751455858374098,0.26078527706544385
hsc_b,0.012729648252517295,0.003278122843340241,0.014906832298136646,0.028127183787561145,0.18478120104733997
ssc_b,0.0,0.01414768806073157,0.0,0.0,0.0867377698483559
hsc_s,0.0,-0.014492753623188413,0.0,0.0,0.14061187563429844
degree_t,0.0,0.0051759834368530055,0.0,0.0,0.248047083667145
specialisation,0.0,-0.016563146997929597,0.0,0.0,0.753756651781457
