,dfx_feature_importance_vs_random_feature_importance_stats,dfx_feature_importance_vs_random_feature_importance_pvalue,dfx_feature_importance_vs_model_feature_importance_stats,dfx_feature_importance_vs_model_feature_importance_pvalue,dfx_feature_importance_vs_permutation_feature_importance_stats,dfx_feature_importance_vs_permutation_feature_importance_pvalue,dfx_feature_importance_vs_shap_feature_importance_stats,dfx_feature_importance_vs_shap_feature_importance_pvalue
ttest,-4.245754340246301,0.0002826890293161063,-0.8944512769448352,0.3799632896390025,0.9027380230371929,0.3756365534087014,-0.7846210760955128,0.440352254877146
pearson,0.1558165629579999,0.6112288901781407,0.8977091267411769,3.1250985413042113e-05,0.8888976804650774,4.837716840621174e-05,0.8924820655786898,4.068198131152387e-05
spearman,0.0879120879120879,0.7751954088891221,0.9560439560439561,3.365097276351456e-07,0.8582639188933072,0.00017365306273109803,0.9560439560439561,3.365097276351456e-07
kendalltau,0.025641025641025637,0.9523619079608663,0.846153846153846,5.202487841376731e-06,0.7365895075034007,0.0012556861774512267,0.846153846153846,5.202487841376731e-06
