,dfx_feature_importance_vs_random_feature_importance_stats,dfx_feature_importance_vs_random_feature_importance_pvalue,dfx_feature_importance_vs_model_feature_importance_stats,dfx_feature_importance_vs_model_feature_importance_pvalue,dfx_feature_importance_vs_permutation_feature_importance_stats,dfx_feature_importance_vs_permutation_feature_importance_pvalue,dfx_feature_importance_vs_shap_feature_importance_stats,dfx_feature_importance_vs_shap_feature_importance_pvalue
ttest,-3.1894182407016047,0.003940300520719101,-1.2829318434233536,0.21176762270653407,0.6202843279139285,0.5409163258739093,-0.368968915240991,0.7153860264949601
pearson,-0.2844692541384856,0.34619954510506795,0.21733411158312063,0.47569175115887136,0.9252429848594619,5.880530980083217e-06,0.9480145809526043,8.336420329278782e-07
spearman,-0.37912087912087916,0.20140608996104353,0.34065934065934067,0.2547064607541252,0.7730406212724249,0.0019428050877274058,0.7692307692307693,0.0021122295993498776
kendalltau,-0.25641025641025633,0.25185761030379084,0.30769230769230765,0.16348723839175228,0.6064642345586981,0.004068914527163443,0.5897435897435896,0.0042892835687974576
