feature_name,shap_feature_importance,dfx_feature_importance,permutation_feature_importance,model_feature_importance,random_feature_importance
YearsAtCompany,46.96273155037125,-394885374807.82086,0.0424682395644283,10.492572824066258,0.2933940419777855
YearsInCurrentRole,44.51125597057818,0.0021507255816119153,0.02649727767695098,14.749951100323798,0.7113851859448196
MonthlyRate,38.40498201541168,188245735259.01926,0.004900181488203254,0.006217328307684511,0.19220129750103077
TotalWorkingYears,31.620101991697858,302950693816.6681,0.01996370235934663,5.213371567741291,0.8424671345591482
NumCompaniesWorked,27.41460051365558,15332485334.905317,0.0188747731397459,13.273984357119545,0.3438473898031613
YearsWithCurrManager,26.606384827969492,-188245735259.0214,0.012159709618874753,9.047073757952148,0.8330807457953466
Age,21.53586315342832,-26560586268.231667,0.008711433756805798,2.876717331354598,0.4220045475393783
YearsSinceLastPromotion,21.243520889932654,697682769006.1674,0.00780399274047186,9.385374372379836,0.9598033682768127
StockOptionLevel,15.389677484386356,0.001129310756899902,0.005626134301270402,22.544917725094365,0.6021001328040196
JobSatisfaction,15.036881677727173,-365577855355.28143,0.00780399274047186,15.72167325318344,0.020806924710671804
MonthlyIncome,14.082782929340715,0.00020140574008405896,0.007985480943738642,0.00384708221827168,0.2880107814536179
DistanceFromHome,13.148740612618568,144775752647.22266,0.003448275862068956,1.9724822866788827,0.06351056894547391
EnvironmentSatisfaction,12.238190403713512,411478496416.3074,0.004537205081669682,12.880115245113274,0.4947888003490618
OverTime_No,11.536886602596665,415943426890.21924,0.007622504537205072,27.891466072901338,0.6175629215440918
OverTime_Yes,11.536886602596628,0.0016975626664227827,0.007622504537205072,27.891466072901252,0.12068803282068252
RelationshipSatisfaction,11.089186397916183,-320667536830.6891,0.00780399274047186,11.841026714571235,0.9090701541675186
JobInvolvement,9.480306197537134,-394885374807.8163,0.0070780399274047055,16.552541726712107,0.3467641133690281
DailyRate,8.512066639085296,-245083694091.08124,0.001996370235934658,0.024088633896099054,0.3158501502369022
PercentSalaryHike,6.971987386534655,-675871796625.5156,0.00036297640653356613,2.274380600833922,0.23210311314192367
MaritalStatus_Single,5.703078418871492,0.0006689547795649102,0.0021778584392014412,13.388080052330334,0.06366558624606389
Department_Research & Development,5.631867116323418,-697682769006.1682,0.001088929219600715,12.448738725981382,0.8445312839897405
EmployeeNumber,5.396037279544284,3.236877965636662e-05,-0.00018148820326679415,0.010303113675036002,0.4733379715453143
Department_Sales,5.27667329544066,0.0001330716496983961,0.0005444646098003491,12.448738725981286,0.6218423784316226
WorkLifeBalance,5.21787702041505,0.0012228205647960722,0.0021778584392014412,9.508605426555683,0.1311585670946046
EducationField_Medical,4.451929911758064,7.193062145859249e-06,-0.0021778584392014634,10.286345530121423,0.12909655402072595
MaritalStatus_Married,4.017989414993327,-0.0005107074123560067,-0.00072595281306716,8.074382551993757,0.0319700077683891
JobLevel,3.59246456009072,0.0003236877965636662,0.0016333938294010697,4.337890597415196,0.6975144403892011
JobRole_Research Scientist,3.546570199934214,-188323701790.90994,0.0005444646098003491,10.841961075093542,0.35704387483692057
EducationField_Life Sciences,3.3245559687454254,-303141585798.5441,0.0014519056261342866,6.852822474791429,0.7492543018325559
BusinessTravel_Travel_Frequently,3.045348573388031,0.0014422089602447795,0.002359346642468224,9.765373049099635,0.7345846322197881
JobRole_Laboratory Technician,2.834958445970328,0.0006114102823980361,0.00036297640653356613,9.812026187805738,0.2094329413535484
BusinessTravel_Non-Travel,2.2603482860728388,-0.00023017798866749596,0.002359346642468224,13.0,0.6731072936393334
HourlyRate,2.019994302998576,-0.0021003741465909008,-0.0007259528130671544,0.1130998088456181,0.9389644760353849
MaritalStatus_Divorced,1.8639885368818119,-144775752647.2215,0.00036297640653357166,5.313697500336666,0.8944574706515588
EducationField_Technical Degree,1.545400048089433,365577855355.2827,0.0014519056261342866,10.0,0.6057490072562227
Education,1.3516906397883754,432110687896.51135,0.0009074410163339208,1.6673761983194808,0.892877196135374
BusinessTravel_Travel_Rarely,1.3305875407442984,411478496416.3072,-0.0007259528130671544,3.2346269509002807,0.7959726637030008
Gender_Female,1.2522725069259228,-302950693816.6664,0.00036297640653356613,2.6026943876832407,0.10090372557552496
Gender_Male,1.2522725069258795,-415943426890.21716,0.00036297640653356613,2.602694387683151,0.4159843619395397
EducationField_Marketing,1.1836079807204043,3.596531072929624e-05,-0.0010889292196007317,6.236184937388963,0.6670564523554575
JobRole_Sales Representative,1.0422039521940918,-116410581089.18774,0.0005444646098003491,8.64507758336849,0.8279486884136622
JobRole_Healthcare Representative,1.0126365241138688,432110687896.5114,-0.00018148820326679415,6.249236957425293,0.993767235381343
JobRole_Sales Executive,0.9465788198018696,179880253191.28476,0.00036297640653356613,2.803661142612789,0.1586054651045411
PerformanceRating,0.9353603094392438,-303141585798.54376,0.0,3.5675193661605604,0.21970234504087793
TrainingTimesLastYear,0.8464441486288974,0.00021579186437577745,-0.000907441016333943,0.8619859656048661,0.6569581364726073
JobRole_Manufacturing Director,0.694245706145737,-0.0007264992767317841,0.0001814882032667775,4.169566881268274,0.018130595675012073
JobRole_Manager,0.250565709599112,-26560586268.232838,0.0,2.0,0.047049336129883046
JobRole_Research Director,0.2188135085194054,0.0005250935366477252,-0.0003629764065335772,2.0,0.880906106984675
EducationField_Other,0.12703096260596378,0.0002085988022299182,0.0009074410163339153,1.0970169324761976,0.19948422280187972
EducationField_Human Resources,0.06777645659928656,116410581089.18837,0.0,2.0,0.28245721526963663
JobRole_Human Resources,0.0,-675871796625.5167,0.0,0.0,0.3036518933975615
