,dfx_feature_importance_vs_random_feature_importance_stats,dfx_feature_importance_vs_random_feature_importance_pvalue,dfx_feature_importance_vs_model_feature_importance_stats,dfx_feature_importance_vs_model_feature_importance_pvalue,dfx_feature_importance_vs_permutation_feature_importance_stats,dfx_feature_importance_vs_permutation_feature_importance_pvalue,dfx_feature_importance_vs_shap_feature_importance_stats,dfx_feature_importance_vs_shap_feature_importance_pvalue
ttest,-3.140081632225567,0.004757042310862682,-1.6412316538163558,0.11496942829928603,0.02723019806682142,0.9785216316580657,-1.357970128116745,0.1882385535466499
pearson,0.1400329198733828,0.6642403054071242,-0.17279983801880514,0.5912323256862811,0.9036930486430357,5.540169426712617e-05,0.8534984834644825,0.0004133924809342355
spearman,0.3636363636363637,0.2452650007307772,0.1258741258741259,0.6966831093957659,0.6223776223776225,0.030675895061640132,0.5734265734265735,0.05126558978649144
kendalltau,0.2727272727272727,0.24957952123750735,0.0909090909090909,0.7373055246579552,0.4848484848484848,0.031050242838437284,0.4545454545454545,0.04473689858238469
