feature_name,shap_feature_importance,dfx_feature_importance,permutation_feature_importance,model_feature_importance,random_feature_importance
Humidity3pm,1.1045939676610237,0.032095443294823965,0.11817047817047817,6.315006800251694,0.41494242355134514
WindGustSpeed,0.44869928079275884,599478303584.2562,0.0177962577962578,4.245046594891406,0.8793262551464761
Pressure3pm,0.35010106472167357,266425837967.43466,0.00948024948024948,3.374626699963925,0.5077376758096565
MinTemp,0.23478485527784812,0.0004097430184769689,0.0038253638253638255,1.4924748902483083,0.3835860132471499
Temp3pm,0.20566747072847083,-252353533010.0115,0.003991683991683992,1.2365944351964628,0.28283898328282664
MaxTemp,0.17717438299633828,522747361946.857,0.0029106029106029108,1.0616964009312992,0.9218681499315619
WindDir3pm_W,0.16537259285284825,0.0006833409038566286,0.002577962577962578,0.7797499073740078,0.44030620977067714
WindDir3pm_WSW,0.13289290675238388,0.0003380739208553847,0.004241164241164242,0.891815634039282,0.4569280744742422
Humidity9am,0.10560852348308009,0.003970570304514305,0.0019126819126819127,0.6049667991983929,0.7900061820031135
WindGustDir_WNW,0.10203144834647095,599478303584.2489,0.001995841995841996,0.5419652350439673,0.7755444750992588
Pressure9am,0.09657004732789747,0.002212583734960099,-0.0002494802494802495,0.8498219641773267,0.9342483936825201
WindDir9am_SE,0.08649453298659696,0.0007768507117527989,0.0011642411642411644,0.35804008121266095,0.8517652923506914
WindGustDir_NNE,0.07934211991415521,-0.0002445641129592145,0.002079002079002079,0.8302760220876662,0.34512394169300753
WindDir3pm_SW,0.07674957095261102,7523255678.562023,0.0017463617463617464,1.0653262230121814,0.8741903740543083
WindDir9am_W,0.0765999356176666,7523255678.561836,0.002079002079002079,0.6239767546756774,0.31666115393339966
WindDir9am_ENE,0.07418388551078564,185364804749.8135,0.0007484407484407485,0.7201914915901662,0.4099786197463644
WindDir3pm_N,0.07377972729126736,329956899226.5937,0.0022453222453222453,0.6728851894447693,0.38607875249098234
WindSpeed3pm,0.06605142444889317,-0.0017263349150062196,0.00016632016632016632,0.531928632786779,0.27624740282204097
Temp9am,0.060190429151644353,0.002057215773715745,-0.0009147609147609148,0.4173547527329049,0.8205494731855784
WindDir3pm_NNE,0.05554248750697121,-192790462720.2621,0.0031600831600831604,0.539217198571487,0.820747551709555
WindDir3pm_SSE,0.04840622543520157,130049553990.17949,-0.0012474012474012475,0.3531515896238222,0.590180429309567
WindDir9am_WSW,0.04736285210963653,99369072635.73628,0.0019126819126819127,0.46314103241494586,0.7594018093343636
WindGustDir_SE,0.0443966462751075,26310135311.235466,-0.0006652806652806653,0.270422783649587,0.3217773502290374
WindDir3pm_NNW,0.04161683973558735,0.003438283705720721,0.0,0.47675349861681643,0.9808181386597851
WindDir3pm_NE,0.04011840888381582,0.003003103445896236,0.0011642411642411644,0.3786031651887955,0.6636888294845347
WindDir9am_NE,0.038056419328835626,0.0004136010733869068,0.0002494802494802495,0.4359660938967489,0.46949060098473194
WindGustDir_N,0.03638307846928402,0.0009526311679422342,0.002328482328482329,0.33406032790532,0.1485954183827891
WindGustDir_W,0.03317119754915782,30735492957.744,0.0006652806652806653,0.1321272494224036,0.2335624460578931
WindDir9am_ESE,0.031204167515353314,-266425837967.42972,0.0016632016632016633,0.22765256455880015,0.6547813264277338
WindDir9am_WNW,0.030024884967497462,0.00013756731353955812,0.0014137214137214138,0.343958576498573,0.718717425222983
WindGustDir_ESE,0.02835269351404182,130049553990.18027,0.0014137214137214138,0.3364725600600666,0.489640346655701
WindGustDir_SSW,0.024616148764745757,0.0,0.0014137214137214138,0.5059716412900093,0.6974984276205713
WindGustDir_E,0.024127432557779542,0.0032117022481261545,0.0008316008316008316,0.26065700103851164,0.5869377224141611
WindGustDir_S,0.022716033532026378,-26310135311.23548,-0.0006652806652806653,0.3808541336222676,0.4553446168665011
RainToday,0.022653246233334794,-0.0006905339660024879,0.0006652806652806653,0.06429545811387292,0.2985558497717672
WindGustDir_SSE,0.022398895144997155,0.003409511457137284,0.0002494802494802495,0.1915088979911931,0.18865237370710541
WindDir3pm_E,0.020947630367154302,-0.0005035143502101474,-0.0013305613305613305,0.19364418553278553,0.7447051515651959
WindDir3pm_ESE,0.019557606650399514,-3.596531072929624e-05,-0.001081081081081081,0.22023878147404574,0.8114089025648769
WindDir9am_E,0.019466087146210037,-171830402311.3555,0.0004158004158004158,0.1514665199958263,0.7224438275706426
WindGustDir_SW,0.01942871936111275,139640887431.0051,0.00033264033264033264,0.16927899366524493,0.5717976419849011
WindDir9am_SSW,0.018390852574922956,0.0031937195927615064,0.00016632016632016632,0.30833869892479954,0.8593421841682666
WindDir9am_SSE,0.01661561950167699,139640887431.00577,-0.0004158004158004158,0.08026340902258217,0.8523413365658931
WindDir9am_NW,0.016232760273894038,-7676138789.456016,0.000997920997920998,0.255479312676758,0.692704598586882
WindDir9am_NNE,0.01439585511455894,-106341700458.90082,0.0006652806652806653,0.17558810379953857,0.9692036305742172
WindDir3pm_WNW,0.014169054163732073,0.0031361750955946326,-8.316008316008316e-05,0.07552599502114105,0.5259510868075614
WindDir3pm_SE,0.014123420364802425,-0.0010214148247120133,0.0008316008316008316,0.09304252048493414,0.5022911501329659
WindDir3pm_SSW,0.012437065199142975,-23665338448.55288,0.0009147609147609148,0.22314961794741706,0.8697003133622154
WindDir3pm_ENE,0.010411721549839098,0.0012515928133795093,0.001081081081081081,0.11433768319215512,0.7052278810250026
WindSpeed9am,0.00985994602416997,-45469699869.0056,-8.316008316008316e-05,0.09094723247259824,0.8640269344285881
