,dfx_feature_importance_vs_random_feature_importance_stats,dfx_feature_importance_vs_random_feature_importance_pvalue,dfx_feature_importance_vs_model_feature_importance_stats,dfx_feature_importance_vs_model_feature_importance_pvalue,dfx_feature_importance_vs_permutation_feature_importance_stats,dfx_feature_importance_vs_permutation_feature_importance_pvalue,dfx_feature_importance_vs_shap_feature_importance_stats,dfx_feature_importance_vs_shap_feature_importance_pvalue
ttest,-1.7209415163982718,0.10453743384809192,-1.2023349757117099,0.2467263040352096,0.8607416476333258,0.40209506203525724,-0.5292509691535466,0.6038974632481185
pearson,0.16583784532042345,0.6698052363893092,0.5899137667680898,0.09451559906128221,0.6033791266227979,0.08538495424941644,0.7332146152810863,0.024589296273046683
spearman,-0.049999999999999996,0.8983528043506301,0.5833333333333334,0.09918581647988323,0.4666666666666666,0.20538635110581185,0.7333333333333334,0.02455415007146968
kendalltau,-0.05555555555555555,0.919455467372134,0.5,0.07517636684303351,0.3888888888888889,0.18018077601410934,0.611111111111111,0.02474096119929453
