,dfx_feature_importance_mean,permutation_feature_importance_mean,model_feature_importance_mean,shap_feature_importance_mean,random_feature_importance_mean
RI,0.9864608076009502,1.0,1.0,1.0,0.7511890216729167
Na,0.3330497005640929,0.22604404636884756,0.6473703938822546,0.568090732715663,0.5703480891025372
Mg,0.26883498549686047,0.16848750932926174,0.7585909329712592,0.5021857400802598,0.5808866547808553
Al,0.5072026160700953,0.1391404161794691,0.6657259903156267,0.4082010506174183,0.7324654941572022
Si,0.23418440632302984,0.06799385844009175,0.6412044229438139,0.31330204112905574,0.739591915351035
K,0.13016804499929627,0.10499634156019036,0.5305099358678862,0.2509818456898505,0.5137505420244539
Ca,0.11538929519837413,0.06828353307890389,0.37420845983986845,0.2055910212726118,0.7645665174773166
Ba,0.11304637540444945,0.07939353113648898,0.3177288054779139,0.15289920328062223,0.7742798335431547
Fe,0.02364025100658809,0.018984937855883146,0.09273444684816702,0.055034290403068585,0.6366756234966733
